,id,price,bedrooms,bathrooms,sqft_living,sqft_lot,sqft_above,yr_built,zipcode,lat,long,sqft_living15,sqft_lot15,waterfront_N,waterfront_Y,not_renovated,is_renovated,floors_1,floors_2,floors_3,floors_3_half,not_viewed,viewed,day_of_year,no_basement,has_basement,total_home_sqft,city,grd_1_to_5,grd_6_to_7,grd_8_to_9,grd_10_to_11,grd_12_to_13,jan_mar,apr_jun,jul_sep,oct_dec,cond_poor,cond_fair,cond_average,cond_good,cond_very_good
11034,9211510410,270000.0,3,1.75,1610,6205,1210,79,13,47.3004,-122.383,1780,8056,1,0,1,0,1,0,0,0,1,0,90,0,1,2010.0,Federal Way,0,1,0,0,0,0,1,0,0,0,0,0,1,0
11035,104500730,115000.0,3,1.75,1080,7942,1080,81,13,47.3141,-122.355,1380,8244,1,0,1,0,1,0,0,0,1,0,48,1,0,1080.0,Federal Way,0,1,0,0,0,1,0,0,0,0,0,1,0,0
11036,9510900610,294000.0,5,2.75,2300,7600,1400,69,13,47.3084,-122.37200000000001,1750,8500,1,0,0,1,1,0,0,0,1,0,296,0,1,3200.0,Federal Way,0,1,0,0,0,0,0,0,1,0,0,0,1,0
11037,5029460180,260000.0,4,2.75,2250,7345,1320,84,13,47.2895,-122.37,1800,6950,1,0,1,0,1,0,0,0,1,0,252,0,1,3180.0,Federal Way,0,0,1,0,0,0,0,1,0,0,0,0,1,0
11038,104560540,310000.0,4,2.75,2370,7320,2370,89,13,47.3071,-122.36,1960,7320,1,0,1,0,0,1,0,0,1,0,253,1,0,2370.0,Federal Way,0,1,0,0,0,0,0,1,0,0,0,1,0,0
11039,721049207,275000.0,3,1.75,1860,15681,1860,71,13,47.3191,-122.339,1860,22979,1,0,1,0,1,0,0,0,1,0,163,1,0,1860.0,Federal Way,0,1,0,0,0,0,1,0,0,0,0,0,1,0
11040,9211520150,236000.0,4,2.25,1830,9485,1200,89,13,47.2995,-122.387,1730,10109,1,0,1,0,1,0,0,0,1,0,141,0,1,2460.0,Federal Way,0,1,0,0,0,0,1,0,0,0,0,0,1,0
11041,5029451010,160000.0,3,1.5,1480,7000,1000,80,13,47.2866,-122.368,1470,7022,1,0,1,0,1,0,0,0,1,0,185,0,1,1960.0,Federal Way,0,1,0,0,0,0,0,1,0,0,0,1,0,0
11042,5028600360,213675.0,3,2.25,1560,6013,1560,90,13,47.2862,-122.352,1640,6290,1,0,1,0,0,1,0,0,1,0,199,1,0,1560.0,Federal Way,0,1,0,0,0,0,0,1,0,0,0,1,0,0
11043,4167700210,240000.0,3,1.75,1520,9600,1520,66,13,47.3263,-122.365,2060,9600,1,0,1,0,1,0,0,0,1,0,231,1,0,1520.0,Federal Way,0,0,1,0,0,0,0,1,0,0,0,1,0,0
11044,5153200150,345000.0,2,1.0,1770,16660,1220,57,13,47.3346,-122.354,2790,20504,1,0,1,0,1,0,0,0,0,1,329,0,1,2320.0,Federal Way,0,0,1,0,0,0,0,0,1,0,0,1,0,0
11045,9211500150,235000.0,3,1.75,1480,6592,1080,78,13,47.2982,-122.37799999999999,1660,7150,1,0,1,0,1,0,0,0,1,0,12,0,1,1880.0,Federal Way,0,1,0,0,0,1,0,0,0,0,0,0,1,0
11046,6386600170,217000.0,3,1.5,1860,8505,1860,67,13,47.3106,-122.365,1810,8262,1,0,1,0,1,0,0,0,1,0,267,1,0,1860.0,Federal Way,0,1,0,0,0,0,0,0,1,0,0,0,1,0
11047,5560000480,169950.0,3,1.0,840,8470,840,61,13,47.3275,-122.338,840,8450,1,0,0,1,1,0,0,0,1,0,244,1,0,840.0,Federal Way,0,1,0,0,0,0,0,1,0,0,0,0,1,0
11048,8732190170,266000.0,4,2.25,1860,12693,1140,78,13,47.3114,-122.395,1950,8740,1,0,1,0,1,0,0,0,1,0,336,0,1,2580.0,Federal Way,0,0,1,0,0,0,0,0,1,0,0,1,0,0
11049,9264911150,310000.0,3,1.75,2130,7140,1580,79,13,47.3074,-122.34100000000001,2180,7906,1,0,1,0,1,0,0,0,1,0,106,0,1,2680.0,Federal Way,0,0,1,0,0,0,1,0,0,0,0,1,0,0
11050,9211520020,283748.0,3,2.25,1940,9560,1940,89,13,47.2998,-122.387,1800,9560,1,0,1,0,0,1,0,0,1,0,227,1,0,1940.0,Federal Way,0,1,0,0,0,0,0,1,0,0,0,1,0,0
11051,2944500470,257000.0,4,2.75,2330,7642,1800,90,13,47.2946,-122.37,2320,7933,1,0,1,0,1,0,0,0,1,0,149,0,1,2860.0,Federal Way,0,0,1,0,0,0,1,0,0,0,0,1,0,0
11052,1938400010,244000.0,3,1.75,1500,7475,1500,76,13,47.3155,-122.365,1940,7475,1,0,0,1,1,0,0,0,1,0,343,1,0,1500.0,Federal Way,0,0,1,0,0,0,0,0,1,0,0,0,1,0
11053,9264930980,340000.0,4,2.5,2380,9362,2380,100,13,47.3148,-122.34899999999999,2190,9840,1,0,1,0,0,1,0,0,1,0,202,1,0,2380.0,Federal Way,0,0,1,0,0,0,0,1,0,0,0,1,0,0
11054,5559200170,307000.0,4,2.0,2390,23972,1720,49,13,47.3197,-122.34299999999999,1950,22750,1,0,1,0,0,1,0,0,1,0,113,0,1,3060.0,Federal Way,0,1,0,0,0,0,1,0,0,0,0,1,0,0
11055,8731902340,275000.0,4,1.75,1960,6177,1960,67,13,47.3131,-122.383,2010,8162,1,0,1,0,1,0,0,0,1,0,254,1,0,1960.0,Federal Way,0,0,1,0,0,0,0,1,0,0,0,0,1,0
11057,7972000010,195000.0,3,1.75,1140,9628,1140,69,13,47.2933,-122.37200000000001,1510,9633,1,0,0,1,1,0,0,0,1,0,287,1,0,1140.0,Federal Way,0,1,0,0,0,0,0,0,1,0,0,0,1,0
11058,2791500280,246000.0,3,2.5,1650,6675,1290,90,13,47.2899,-122.37200000000001,1880,6675,1,0,0,1,1,0,0,0,1,0,316,0,1,2010.0,Federal Way,0,0,1,0,0,0,0,0,1,0,0,1,0,0
11059,104560280,273000.0,4,3.0,1990,6180,1990,90,13,47.3083,-122.36,1910,6180,1,0,1,0,0,1,0,0,1,0,135,1,0,1990.0,Federal Way,0,1,0,0,0,0,1,0,0,0,0,1,0,0
11060,9510900630,305000.0,3,2.25,2110,7665,1360,73,13,47.3082,-122.37200000000001,1660,8436,1,0,1,0,1,0,0,0,1,0,161,0,1,2860.0,Federal Way,0,1,0,0,0,0,1,0,0,0,0,0,1,0
11061,8732030440,305000.0,4,2.5,2510,12000,1520,77,13,47.3086,-122.384,2210,8320,1,0,1,0,1,0,0,0,1,0,218,0,1,3500.0,Federal Way,0,0,1,0,0,0,0,1,0,0,0,1,0,0
11062,8732130680,210000.0,3,2.25,2140,9775,1470,78,13,47.306000000000004,-122.37899999999999,2050,8625,1,0,1,0,1,0,0,0,1,0,293,0,1,2810.0,Federal Way,0,1,0,0,0,0,0,0,1,0,0,0,1,0
11063,104550660,275000.0,3,2.5,1870,6821,1870,89,13,47.3065,-122.35799999999999,1970,6821,1,0,1,0,0,1,0,0,1,0,202,1,0,1870.0,Federal Way,0,1,0,0,0,0,0,1,0,0,0,1,0,0
11064,1503200050,252000.0,4,1.75,1940,13370,1940,74,13,47.3215,-122.369,2405,11769,1,0,1,0,1,0,0,0,1,0,315,1,0,1940.0,Federal Way,0,0,1,0,0,0,0,0,1,0,0,0,1,0
11065,8945300290,160000.0,3,1.0,880,8976,880,66,13,47.3056,-122.368,990,8760,1,0,1,0,1,0,0,0,1,0,50,1,0,880.0,Federal Way,0,1,0,0,0,1,0,0,0,0,0,0,1,0
11066,1898700050,128000.0,3,1.0,1400,9690,1400,69,13,47.3201,-122.398,1280,9600,1,0,1,0,1,0,0,0,1,0,111,1,0,1400.0,Federal Way,0,1,0,0,0,0,1,0,0,0,0,1,0,0
11067,8029520250,450000.0,3,2.5,3800,13071,2730,94,13,47.3076,-122.397,2980,11110,1,0,1,0,0,1,0,0,1,0,70,0,1,4870.0,Federal Way,0,0,0,1,0,1,0,0,0,0,0,1,0,0
11068,3089000005,150000.0,2,1.0,850,54000,850,50,13,47.2959,-122.37700000000001,1550,14440,1,0,1,0,0,1,0,0,1,0,198,1,0,850.0,Federal Way,1,0,0,0,0,0,0,1,0,1,0,0,0,0
11069,2944500420,300000.0,4,2.5,2400,7215,2400,92,13,47.2944,-122.37100000000001,2220,7760,1,0,1,0,0,1,0,0,1,0,337,1,0,2400.0,Federal Way,0,0,1,0,0,0,0,0,1,0,0,1,0,0
11070,8731981640,277500.0,4,2.5,2550,7500,1750,76,13,47.3165,-122.38600000000001,2260,8800,1,0,1,0,1,0,0,0,1,0,330,0,1,3350.0,Federal Way,0,0,1,0,0,0,0,0,1,0,0,1,0,0
11071,5360200052,499950.0,3,2.5,2580,23925,2580,101,13,47.2978,-122.376,1660,8460,1,0,1,0,0,1,0,0,1,0,48,1,0,2580.0,Federal Way,0,0,1,0,0,1,0,0,0,0,0,1,0,0
11072,587550010,570000.0,4,3.5,3990,23544,2300,99,13,47.3245,-122.38,3410,15932,1,0,1,0,1,0,0,0,0,1,11,0,1,5680.0,Federal Way,0,0,0,1,0,1,0,0,0,0,0,1,0,0
11073,8029510010,299250.0,3,2.5,2530,8669,2530,90,13,47.3073,-122.395,2530,9469,1,0,1,0,0,1,0,0,1,0,296,1,0,2530.0,Federal Way,0,0,1,0,0,0,0,0,1,0,0,1,0,0
11074,9542802000,185000.0,3,1.75,1130,7000,1130,78,13,47.306999999999995,-122.37200000000001,1830,8880,1,0,0,1,1,0,0,0,1,0,353,1,0,1130.0,Federal Way,0,1,0,0,0,0,0,0,1,0,0,1,0,0
11075,6664900470,278000.0,4,2.5,1940,6887,1940,90,13,47.2911,-122.353,1870,6144,1,0,1,0,0,1,0,0,1,0,304,1,0,1940.0,Federal Way,0,1,0,0,0,0,0,0,1,0,0,1,0,0
11076,8731982630,240000.0,4,2.25,1720,8300,1720,73,13,47.3192,-122.385,2010,8000,1,0,1,0,1,0,0,0,1,0,135,1,0,1720.0,Federal Way,0,0,1,0,0,0,1,0,0,0,0,0,1,0
11077,2791500020,250500.0,3,2.0,1710,7225,1710,88,13,47.2917,-122.37299999999999,1710,7225,1,0,1,0,0,1,0,0,1,0,148,1,0,1710.0,Federal Way,0,1,0,0,0,0,1,0,0,0,0,0,1,0
11078,2557000380,287500.0,4,2.5,2570,9000,1590,79,13,47.2986,-122.37200000000001,2120,8571,1,0,1,0,1,0,0,0,1,0,162,0,1,3550.0,Federal Way,0,0,1,0,0,0,1,0,0,0,0,0,1,0
11079,5422420470,275000.0,3,2.5,1830,7062,1830,90,13,47.2895,-122.352,1820,6434,1,0,1,0,0,1,0,0,1,0,78,1,0,1830.0,Federal Way,0,1,0,0,0,1,0,0,0,0,0,1,0,0
11080,8731800840,265000.0,3,1.75,1840,7300,1840,66,13,47.3122,-122.369,1920,8010,1,0,1,0,1,0,0,0,1,0,163,1,0,1840.0,Federal Way,0,0,1,0,0,0,1,0,0,0,0,1,0,0
11081,2115720130,289950.0,3,2.5,2070,5013,2070,87,13,47.3202,-122.395,1670,5013,1,0,0,1,0,1,0,0,1,0,226,1,0,2070.0,Federal Way,0,0,1,0,0,0,0,1,0,0,0,1,0,0
11082,5559200020,248500.0,3,2.0,1240,12285,620,39,13,47.3219,-122.34100000000001,1560,11564,1,0,0,1,1,0,0,0,1,0,51,0,1,1860.0,Federal Way,0,1,0,0,0,1,0,0,0,0,0,1,0,0
11083,1788700185,198500.0,2,1.0,1050,9600,1050,59,13,47.3274,-122.346,990,8880,1,0,1,0,1,0,0,0,1,0,58,1,0,1050.0,Federal Way,0,1,0,0,0,1,0,0,0,0,0,0,1,0
11084,5557800010,261350.0,3,1.75,1390,18200,1390,62,13,47.3208,-122.337,1810,9675,1,0,1,0,1,0,0,0,1,0,167,1,0,1390.0,Federal Way,0,1,0,0,0,0,1,0,0,0,0,0,1,0
11085,7298040500,486000.0,4,2.5,3560,12047,3560,88,13,47.3019,-122.34100000000001,3420,11250,1,0,1,0,0,1,0,0,1,0,183,1,0,3560.0,Federal Way,0,0,0,1,0,0,0,1,0,0,0,1,0,0
11086,4168100130,230000.0,3,1.0,1380,10112,940,63,13,47.3196,-122.351,1240,10112,1,0,1,0,1,0,0,0,1,0,62,0,1,1820.0,Federal Way,0,1,0,0,0,1,0,0,0,0,0,0,1,0
11087,8731960050,302300.0,5,2.75,3130,9450,1580,73,13,47.3099,-122.384,1900,9000,1,0,1,0,1,0,0,0,1,0,353,0,1,4680.0,Federal Way,0,0,1,0,0,0,0,0,1,0,0,0,1,0
11088,7956300020,206000.0,3,1.0,1060,9600,1060,62,13,47.2878,-122.35799999999999,1060,9604,1,0,0,1,1,0,0,0,1,0,147,1,0,1060.0,Federal Way,0,1,0,0,0,0,1,0,0,0,0,0,1,0
11089,8731801190,269000.0,3,2.25,1950,8661,1950,66,13,47.3127,-122.36200000000001,1950,8800,1,0,0,1,1,0,0,0,1,0,349,1,0,1950.0,Federal Way,0,0,1,0,0,0,0,0,1,0,0,0,1,0
11090,109210460,270000.0,3,2.0,2330,8000,1390,86,13,47.2958,-122.368,1570,7227,1,0,0,1,1,0,0,0,1,0,295,0,1,3270.0,Federal Way,0,1,0,0,0,0,0,0,1,0,0,1,0,0
11091,9264950420,347500.0,4,2.5,2460,7350,2460,89,13,47.3061,-122.34899999999999,2390,8568,1,0,1,0,0,1,0,0,1,0,121,1,0,2460.0,Federal Way,0,0,1,0,0,0,1,0,0,0,0,1,0,0
11092,1788800080,184900.0,3,1.0,1040,10080,1040,59,13,47.32899999999999,-122.34299999999999,1000,8736,1,0,1,0,1,0,0,0,1,0,204,1,0,1040.0,Federal Way,0,1,0,0,0,0,0,1,0,0,0,1,0,0
11093,7796450190,277500.0,3,2.5,1690,5171,1690,103,13,47.2779,-122.34700000000001,2550,5025,1,0,1,0,0,1,0,0,1,0,27,1,0,1690.0,Federal Way,0,0,1,0,0,1,0,0,0,0,0,1,0,0
11094,8732020670,400000.0,3,1.75,1830,9620,1830,78,13,47.3123,-122.389,1990,8280,1,0,1,0,1,0,0,0,1,0,72,1,0,1830.0,Federal Way,0,0,1,0,0,1,0,0,0,0,0,0,1,0
11095,5029450290,230000.0,3,1.5,1630,6625,980,80,13,47.29,-122.368,1440,7145,1,0,1,0,1,0,0,0,1,0,269,0,1,2280.0,Federal Way,0,1,0,0,0,0,0,0,1,0,0,0,0,1
11096,8029500380,305000.0,3,2.0,1830,10873,1830,89,13,47.3066,-122.39399999999999,2490,8976,1,0,1,0,1,0,0,0,1,0,205,1,0,1830.0,Federal Way,0,0,1,0,0,0,0,1,0,0,0,1,0,0
11097,6386600130,218000.0,3,1.5,1330,7600,1330,68,13,47.3103,-122.366,1500,7776,1,0,0,1,1,0,0,0,1,0,168,1,0,1330.0,Federal Way,0,1,0,0,0,0,1,0,0,0,0,0,1,0
11098,8731983340,295000.0,3,2.25,1850,7800,1850,74,13,47.3146,-122.37899999999999,2360,8000,1,0,1,0,0,1,0,0,1,0,72,1,0,1850.0,Federal Way,0,0,1,0,0,1,0,0,0,0,0,1,0,0
11099,8944300010,230000.0,5,1.0,1410,9000,1410,67,13,47.3054,-122.369,1200,8346,1,0,1,0,1,0,0,0,1,0,199,1,0,1410.0,Federal Way,0,1,0,0,0,0,0,1,0,0,0,0,0,1
11100,8731950080,420000.0,4,2.25,2930,9840,1560,77,13,47.3103,-122.382,2800,8374,1,0,1,0,1,0,0,0,1,0,43,0,1,4300.0,Federal Way,0,0,1,0,0,1,0,0,0,0,0,0,1,0
11101,1788300010,179950.0,2,1.0,1200,9000,1200,58,13,47.3277,-122.34899999999999,1040,9600,1,0,1,0,1,0,0,0,1,0,337,1,0,1200.0,Federal Way,0,1,0,0,0,0,0,0,1,0,0,1,0,0
11102,1789800020,375900.0,6,1.5,2550,33740,1750,58,13,47.3222,-122.36200000000001,2010,28200,1,0,1,0,1,0,0,0,1,0,147,0,1,3350.0,Federal Way,0,0,1,0,0,0,1,0,0,0,0,0,1,0
11103,3279000420,233000.0,3,1.75,1460,7800,1040,79,13,47.3035,-122.382,1310,7865,1,0,0,1,1,0,0,0,1,0,10,0,1,1880.0,Federal Way,0,1,0,0,0,1,0,0,0,0,1,0,0,0
11104,8732160250,204250.0,3,2.25,1960,7708,1490,84,13,47.2981,-122.374,1580,8063,1,0,1,0,1,0,0,0,1,0,14,0,1,2430.0,Federal Way,0,1,0,0,0,1,0,0,0,0,0,0,1,0
11105,8731990440,299900.0,4,2.75,2330,7200,1560,77,13,47.3203,-122.385,2350,7600,1,0,1,0,1,0,0,0,1,0,62,0,1,3100.0,Federal Way,0,0,1,0,0,1,0,0,0,0,0,0,1,0
11106,5259800440,232000.0,3,1.75,1290,6604,1290,84,13,47.323,-122.34899999999999,1440,6682,1,0,1,0,1,0,0,0,1,0,262,1,0,1290.0,Federal Way,0,1,0,0,0,0,0,1,0,0,0,1,0,0
11107,4168100020,209950.0,3,1.0,1660,8800,960,63,13,47.3212,-122.352,1370,10112,1,0,0,1,1,0,0,0,1,0,330,0,1,2360.0,Federal Way,0,1,0,0,0,0,0,0,1,0,0,0,1,0
11108,9542801410,286000.0,4,1.75,2190,8400,2190,78,13,47.3003,-122.37299999999999,2410,7700,1,0,1,0,0,1,0,0,1,0,9,1,0,2190.0,Federal Way,0,0,1,0,0,1,0,0,0,0,1,0,0,0
11109,8732190380,231000.0,3,1.75,1220,8817,1220,78,13,47.3111,-122.396,2000,8028,1,0,1,0,1,0,0,0,1,0,97,1,0,1220.0,Federal Way,0,1,0,0,0,0,1,0,0,0,0,1,0,0
11110,5137300130,465000.0,4,2.5,1930,9653,1930,68,13,47.3367,-122.335,2100,10454,1,0,1,0,1,0,0,0,1,0,122,1,0,1930.0,Federal Way,0,0,1,0,0,0,1,0,0,0,0,0,1,0
11111,1196002395,545400.0,3,2.0,2850,19200,2340,104,13,47.3378,-122.348,2860,18240,1,0,1,0,1,0,0,0,0,1,253,0,1,3360.0,Federal Way,0,0,1,0,0,0,0,1,0,0,0,1,0,0
11112,6664900330,293000.0,3,2.5,1990,7577,1990,90,13,47.2908,-122.351,1900,7152,1,0,0,1,0,1,0,0,1,0,47,1,0,1990.0,Federal Way,0,1,0,0,0,1,0,0,0,0,0,1,0,0
11113,2115510300,246000.0,3,2.25,1440,10500,1130,83,13,47.31800000000001,-122.391,1510,8125,1,0,0,1,1,0,0,0,1,0,282,0,1,1750.0,Federal Way,0,0,1,0,0,0,0,0,1,0,0,1,0,0
11114,104550750,241000.0,3,2.0,1520,7131,1520,93,13,47.3061,-122.361,1890,7379,1,0,0,1,1,0,0,0,1,0,202,1,0,1520.0,Federal Way,0,0,1,0,0,0,0,1,0,0,0,1,0,0
11115,9264900880,263000.0,3,1.75,1790,7485,1330,79,13,47.3118,-122.34,1970,8097,1,0,0,1,1,0,0,0,1,0,189,0,1,2250.0,Federal Way,0,0,1,0,0,0,0,1,0,0,0,0,1,0
11116,2599700040,160000.0,4,1.0,1540,7350,770,69,13,47.3318,-122.34,910,8000,1,0,1,0,1,0,0,0,1,0,354,0,1,2310.0,Federal Way,0,1,0,0,0,0,0,0,1,0,0,0,1,0
11117,7298050090,510000.0,4,4.0,3530,10935,3530,92,13,47.3016,-122.34200000000001,3360,11250,1,0,1,0,0,1,0,0,1,0,273,1,0,3530.0,Federal Way,0,0,0,1,0,0,0,0,1,0,0,1,0,0
11118,8731980040,295000.0,3,2.25,1980,8000,1560,74,13,47.3149,-122.37799999999999,2360,8000,1,0,1,0,1,0,0,0,1,0,119,0,1,2400.0,Federal Way,0,0,1,0,0,0,1,0,0,0,0,0,1,0
11119,8731950910,227000.0,3,1.75,1680,7455,1680,68,13,47.3112,-122.37799999999999,2040,8214,1,0,1,0,1,0,0,0,1,0,42,1,0,1680.0,Federal Way,0,0,1,0,0,1,0,0,0,0,0,0,1,0
11120,8732130940,213000.0,4,1.75,1980,9000,1480,78,13,47.3071,-122.381,1980,9360,1,0,1,0,1,0,0,0,1,0,153,0,1,2480.0,Federal Way,0,1,0,0,0,0,1,0,0,0,1,0,0,0
11121,1099600220,185000.0,3,1.0,1010,6400,1010,71,13,47.3027,-122.376,1820,6500,1,0,0,1,1,0,0,0,1,0,4,1,0,1010.0,Federal Way,0,1,0,0,0,1,0,0,0,0,0,1,0,0
11122,8731901910,285500.0,4,1.75,1960,7950,1960,67,13,47.3109,-122.37700000000001,1960,8400,1,0,1,0,1,0,0,0,1,0,160,1,0,1960.0,Federal Way,0,0,1,0,0,0,1,0,0,0,0,0,1,0
11123,7428000120,176000.0,3,2.25,1540,5449,1180,89,13,47.29,-122.35799999999999,1460,6740,1,0,1,0,1,0,0,0,1,0,336,0,1,1900.0,Federal Way,0,1,0,0,0,0,0,0,1,0,1,0,0,0
11124,1898200100,355000.0,3,2.5,2400,9701,2400,90,13,47.3081,-122.39200000000001,2400,8258,1,0,0,1,1,0,0,0,1,0,141,1,0,2400.0,Federal Way,0,0,1,0,0,0,1,0,0,0,0,1,0,0
11125,2557000540,270000.0,3,2.25,1810,8262,1810,81,13,47.2994,-122.37,1820,8262,1,0,1,0,0,1,0,0,1,0,32,1,0,1810.0,Federal Way,0,0,1,0,0,1,0,0,0,0,0,0,1,0
11126,8732020720,318989.0,4,2.25,2000,9000,2000,78,13,47.3125,-122.387,2190,8374,1,0,1,0,1,0,0,0,1,0,134,1,0,2000.0,Federal Way,0,0,1,0,0,0,1,0,0,0,0,0,1,0
11127,8029500360,330000.0,3,2.5,2370,9102,2370,90,13,47.3067,-122.39399999999999,2530,9883,1,0,1,0,0,1,0,0,1,0,328,1,0,2370.0,Federal Way,0,0,1,0,0,0,0,0,1,0,0,1,0,0
11128,1898600100,218250.0,3,1.5,1080,9774,1080,68,13,47.3155,-122.40100000000001,1190,9611,1,0,1,0,1,0,0,0,1,0,321,1,0,1080.0,Federal Way,0,1,0,0,0,0,0,0,1,0,0,1,0,0
11129,2944500330,330000.0,4,2.5,2510,8580,2510,91,13,47.295,-122.37,2290,7809,1,0,0,1,0,1,0,0,1,0,230,1,0,2510.0,Federal Way,0,0,1,0,0,0,0,1,0,0,0,0,1,0
11130,104510180,230000.0,3,2.25,1500,7210,1150,84,13,47.3124,-122.352,1500,7210,1,0,1,0,1,0,0,0,1,0,35,0,1,1850.0,Federal Way,0,1,0,0,0,1,0,0,0,0,0,1,0,0
11131,5153200506,217000.0,3,1.0,1000,12000,1000,59,13,47.3321,-122.346,1490,14940,1,0,0,1,1,0,0,0,1,0,205,1,0,1000.0,Federal Way,0,1,0,0,0,0,0,1,0,0,0,1,0,0
11132,3279000120,274000.0,2,2.0,1700,7992,950,80,13,47.3031,-122.385,1700,8030,1,0,1,0,1,0,0,0,1,0,348,0,1,2450.0,Federal Way,0,1,0,0,0,0,0,0,1,0,0,0,1,0
11133,4167960330,270000.0,3,2.0,1820,7750,1820,92,13,47.3169,-122.352,2080,8084,1,0,1,0,1,0,0,0,1,0,5,1,0,1820.0,Federal Way,0,0,1,0,0,1,0,0,0,0,0,1,0,0
11134,8732040180,245000.0,4,1.75,1930,7650,1280,81,13,47.3078,-122.38600000000001,1860,8800,1,0,1,0,1,0,0,0,1,0,345,0,1,2580.0,Federal Way,0,0,1,0,0,0,0,0,1,0,0,0,1,0
11135,5560000540,223000.0,4,2.0,1200,8470,1200,61,13,47.3262,-122.338,1110,8400,1,0,1,0,1,0,0,0,1,0,197,1,0,1200.0,Federal Way,0,1,0,0,0,0,0,1,0,0,0,0,1,0
11136,9264921020,260000.0,3,1.5,1750,7000,1750,83,13,47.3108,-122.346,1840,9305,1,0,0,1,0,1,0,0,1,0,244,1,0,1750.0,Federal Way,0,0,1,0,0,0,0,1,0,0,0,1,0,0
11137,3518000180,179950.0,2,1.0,1100,7323,780,82,13,47.2874,-122.37,1410,7227,1,0,1,0,1,0,0,0,1,0,317,0,1,1420.0,Federal Way,0,1,0,0,0,0,0,0,1,0,0,1,0,0
11138,8732040580,249000.0,3,2.5,1850,7200,1500,79,13,47.3063,-122.384,2140,7500,1,0,1,0,1,0,0,0,1,0,344,0,1,2200.0,Federal Way,0,1,0,0,0,0,0,0,1,0,0,1,0,0
11139,9264920870,300000.0,3,2.25,1730,10030,1730,85,13,47.3108,-122.345,2090,8823,1,0,1,0,1,0,0,0,1,0,289,1,0,1730.0,Federal Way,0,0,1,0,0,0,0,0,1,0,0,0,1,0
11140,5557700210,192500.0,3,1.0,1100,9750,1100,66,13,47.3248,-122.345,1190,9750,1,0,1,0,1,0,0,0,1,0,335,1,0,1100.0,Federal Way,0,1,0,0,0,0,0,0,1,0,0,0,1,0
11141,9264910300,345000.0,3,1.75,3140,8571,1670,85,13,47.3074,-122.337,2590,7949,1,0,1,0,1,0,0,0,1,0,184,0,1,4610.0,Federal Way,0,0,1,0,0,0,0,1,0,0,0,0,1,0
11142,9264901490,335000.0,4,2.25,3220,7889,3220,78,13,47.3112,-122.339,2120,7651,1,0,1,0,0,1,0,0,1,0,111,1,0,3220.0,Federal Way,0,0,1,0,0,0,1,0,0,0,0,1,0,0
11143,9264960850,412000.0,4,3.5,3360,9767,2450,90,13,47.3047,-122.34700000000001,2580,8757,1,0,1,0,0,1,0,0,1,0,183,0,1,4270.0,Federal Way,0,0,1,0,0,0,0,1,0,0,0,1,0,0
11144,1221039066,310000.0,4,2.5,3140,22100,1820,60,13,47.318999999999996,-122.36200000000001,2700,25500,1,0,1,0,1,0,0,0,1,0,283,0,1,4460.0,Federal Way,0,0,1,0,0,0,0,0,1,0,0,0,1,0
11145,1421039067,218000.0,4,1.0,1620,17500,1620,62,13,47.3021,-122.38799999999999,2400,17394,1,0,1,0,1,0,0,0,1,0,293,1,0,1620.0,Federal Way,0,1,0,0,0,0,0,0,1,0,0,1,0,0
11146,1788700230,191000.0,3,1.5,800,8850,800,59,13,47.3266,-122.348,820,8775,1,0,1,0,1,0,0,0,1,0,119,1,0,800.0,Federal Way,0,1,0,0,0,0,1,0,0,0,0,0,1,0
11147,7298050110,420000.0,4,2.5,3360,11637,3360,90,13,47.3018,-122.34200000000001,3530,11205,1,0,1,0,0,1,0,0,1,0,55,1,0,3360.0,Federal Way,0,0,0,1,0,1,0,0,0,0,0,1,0,0
11148,104510230,252000.0,3,2.0,1540,7210,1540,84,13,47.3128,-122.351,1500,7210,1,0,1,0,0,1,0,0,1,0,316,1,0,1540.0,Federal Way,0,1,0,0,0,0,0,0,1,0,0,0,1,0
11149,8944300110,218250.0,3,1.0,1270,7344,970,67,13,47.305,-122.37100000000001,1290,7300,1,0,1,0,1,0,0,0,1,0,4,0,1,1570.0,Federal Way,0,1,0,0,0,1,0,0,0,0,0,1,0,0
11150,9211500230,263000.0,4,2.75,1830,7315,1250,79,13,47.2989,-122.38,1730,7208,1,0,1,0,1,0,0,0,1,0,268,0,1,2410.0,Federal Way,0,1,0,0,0,0,0,0,1,0,0,0,0,1
11151,6664900410,252500.0,3,2.0,1900,8002,1900,91,13,47.2909,-122.352,1900,6086,1,0,1,0,1,0,0,0,1,0,170,1,0,1900.0,Federal Way,0,1,0,0,0,0,1,0,0,0,0,1,0,0
11152,8731960540,242000.0,4,2.5,1750,11400,1750,75,13,47.3149,-122.38600000000001,1890,9024,1,0,0,1,0,1,0,0,1,0,341,1,0,1750.0,Federal Way,0,1,0,0,0,0,0,0,1,0,0,0,1,0
11153,1099600620,160000.0,3,1.5,960,6497,960,70,13,47.3018,-122.37799999999999,1160,7080,1,0,1,0,1,0,0,0,1,0,78,1,0,960.0,Federal Way,0,1,0,0,0,1,0,0,0,0,0,0,1,0
11154,9320901250,133400.0,3,1.0,900,2550,900,78,13,47.3036,-122.363,1120,2550,1,0,1,0,1,0,0,0,1,0,246,1,0,900.0,Federal Way,0,1,0,0,0,0,0,1,0,0,0,0,1,0
